Shot #,T0 (eV),T1 (eV),T2 (eV),T3 (eV),Err. 0 (eV),Err. 1 (eV),Err. 2 (eV),Err. 3 (eV),t0 (ms),t1 (ms),t2 (ms),t3 (ms),Saturation detected
21127.00000,327.90694,,,,3.47588,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21128.00000,299.80647,,,,3.17548,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21129.00000,387.55154,,,,4.02065,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21130.00000,352.11309,,,,4.08668,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21131.00000,321.10690,,,,2.82701,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21132.00000,328.12420,,,,2.93095,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21133.00000,293.04543,,,,2.16665,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21134.00000,275.51456,,,,2.10869,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21135.00000,299.47997,,,,2.39698,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21136.00000,312.60613,,,,2.68246,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21137.00000,361.45345,,,,3.86472,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21150.00000,19.62532,,,,3.70752,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21151.00000,1000.00000,,,,227.08502,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21152.00000,1000.00000,,,,191.26237,,,,5.00000,5.00000,5.00000,5.00000,1.00000
21153.00000,5.23146,,,,0.05018,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21154.00000,187.51664,,,,1.64513,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21155.00000,115.45766,,,,0.85318,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21156.00000,101.34028,,,,1.07983,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21157.00000,190.76401,,,,1.84922,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21158.00000,203.64114,,,,1.73508,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21165.00000,3.43223,,,,0.08799,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21166.00000,4.43345,,,,0.61694,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21167.00000,4.22389,,,,0.28361,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21168.00000,308.95613,,,,2.95794,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21169.00000,247.54030,,,,2.18359,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21170.00000,323.48928,,,,3.03645,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21171.00000,223.74868,,,,1.92978,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21172.00000,131.15521,,,,0.91411,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21173.00000,179.69459,,,,1.38675,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21174.00000,136.43565,,,,0.93697,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21175.00000,95.02561,,,,0.74860,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21176.00000,167.06957,,,,1.56453,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21177.00000,284.71918,,,,2.75927,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21178.00000,256.06737,,,,2.43024,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21179.00000,151.44500,,,,1.37096,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21180.00000,129.80766,,,,1.16260,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21181.00000,247.69920,,,,2.68143,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21182.00000,202.64250,,,,2.20852,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21184.00000,9.03755,,,,4.71885,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21185.00000,11.38578,,,,1.92415,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21186.00000,201.50390,,,,1.94152,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21187.00000,281.06931,,,,3.08227,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21188.00000,294.26545,,,,3.51869,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21189.00000,115.43754,,,,1.07431,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21190.00000,101.00921,,,,0.97748,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21191.00000,192.61941,,,,1.90077,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21192.00000,118.51415,,,,1.10301,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21193.00000,101.16385,,,,0.98387,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21194.00000,172.94163,,,,1.55460,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21195.00000,187.19938,,,,1.84771,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21196.00000,153.94646,,,,1.37923,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21197.00000,247.05410,,,,2.40112,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21198.00000,224.79706,,,,2.45986,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21199.00000,24.21059,,,,4.14044,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21200.00000,939.66910,,,,313.22463,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21204.00000,279.82584,,,,2.94698,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21205.00000,185.58858,,,,1.90517,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21206.00000,237.60091,,,,2.46191,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21207.00000,200.35664,,,,2.12438,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21208.00000,234.28278,,,,2.98543,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21209.00000,274.11139,,,,3.81194,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21210.00000,182.02404,,,,2.39562,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21211.00000,251.57709,,,,3.13708,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21218.00000,277.35350,,,,3.64499,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21219.00000,209.79814,,,,2.90275,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21220.00000,151.60902,,,,2.03602,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21221.00000,218.89426,,,,2.98483,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21223.00000,221.63256,,,,3.83727,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21224.00000,150.44248,,,,2.18784,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21225.00000,72.33819,,,,1.11091,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21226.00000,114.20660,,,,1.49940,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21227.00000,19.41035,,,,4.83105,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21228.00000,158.69930,,,,1.98432,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21229.00000,75.79005,,,,1.12112,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21230.00000,180.68476,,,,2.46874,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21231.00000,43.44515,,,,0.56382,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21233.00000,166.75568,,,,1.47282,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21234.00000,209.61558,,,,2.89658,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21235.00000,159.69755,,,,1.84737,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21236.00000,143.78952,,,,1.18551,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21240.00000,226.77787,,,,2.21348,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21241.00000,139.62318,,,,1.20525,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21242.00000,261.58150,,,,2.52412,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21243.00000,95.37452,,,,0.85592,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21244.00000,203.83104,,,,1.80442,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21245.00000,155.84847,,,,1.29632,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21246.00000,194.98163,,,,1.98482,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21247.00000,158.57632,,,,1.75198,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21248.00000,243.16713,,,,3.05579,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21249.00000,249.23995,,,,3.30920,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21250.00000,92.39672,,,,1.04079,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21251.00000,222.87949,,,,2.55729,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21252.00000,203.38252,,,,2.18006,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21253.00000,199.35044,,,,1.91449,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21254.00000,170.10847,,,,1.82746,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21255.00000,216.72673,,,,2.77690,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21256.00000,134.75884,,,,1.29580,,,,3.00000,3.00000,3.00000,3.00000,0.00000
21257.00000,139.13337,,,,1.14141,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21261.00000,202.47957,,,,2.07475,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21262.00000,208.24734,,,,2.07015,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21263.00000,244.92479,,,,3.61398,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21264.00000,216.53420,,,,2.75434,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21265.00000,213.01063,,,,2.45074,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21266.00000,231.00800,,,,2.46613,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21267.00000,125.61578,,,,1.28876,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21268.00000,266.10083,,,,3.65266,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21269.00000,184.02922,,,,2.45966,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21270.00000,243.19013,,,,3.12430,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21271.00000,245.53971,,,,3.86896,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21272.00000,183.12363,,,,2.14215,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21273.00000,278.93506,,,,3.83221,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21282.00000,301.77970,,,,6.50958,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21283.00000,243.94093,,,,4.40284,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21284.00000,310.80782,,,,4.87725,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21285.00000,244.65711,,,,3.64717,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21286.00000,134.60996,,,,2.13357,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21287.00000,185.05312,,,,3.12822,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21288.00000,297.79623,,,,4.22594,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21289.00000,273.99653,,,,3.41875,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21290.00000,346.10542,,,,6.71493,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21291.00000,243.69602,,,,3.31059,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21298.00000,8.67681,,,,3.36743,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21299.00000,286.82847,,,,3.30029,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21301.00000,250.01984,,,,2.50021,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21302.00000,237.46573,,,,2.43426,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21303.00000,312.89245,,,,3.46827,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21310.00000,262.68523,,,,2.00473,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21311.00000,301.67659,,,,3.44592,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21312.00000,328.85469,,,,3.70549,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21313.00000,289.67325,,,,2.43955,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21314.00000,360.80326,,,,3.27545,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21316.00000,301.49149,,,,2.68979,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21317.00000,270.29460,,,,2.12191,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21318.00000,240.76541,,,,2.07764,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21321.00000,1000.00000,,,,176.17507,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21322.00000,145.25192,,,,1.01499,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21323.00000,316.26872,,,,2.85433,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21324.00000,204.63714,,,,1.35109,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21326.00000,252.77405,,,,2.26687,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21327.00000,283.56659,,,,2.07365,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21328.00000,294.75863,,,,2.53428,,,,3.00000,3.00000,3.00000,3.00000,0.00000
21329.00000,278.33591,,,,2.25225,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21330.00000,307.62607,,,,2.46452,,,,3.00000,3.00000,3.00000,3.00000,0.00000
21331.00000,302.90769,,,,2.57156,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21336.00000,274.32051,,,,4.87784,,,,3.00000,3.00000,3.00000,3.00000,0.00000
21337.00000,7.64097,,,,3.12945,,,,3.00000,3.00000,3.00000,3.00000,0.00000
21338.00000,211.00523,,,,2.77322,,,,3.00000,3.00000,3.00000,3.00000,0.00000
21339.00000,263.01125,,,,4.39200,,,,3.00000,3.00000,3.00000,3.00000,0.00000
21340.00000,317.27361,,,,5.25084,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21341.00000,260.93981,,,,3.44320,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21342.00000,308.17299,,,,5.42798,,,,2.00000,2.00000,2.00000,2.00000,0.00000
21343.00000,321.68281,,,,5.74539,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21344.00000,200.72442,,,,2.73948,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21345.00000,225.67901,,,,3.60810,,,,2.00000,2.00000,2.00000,2.00000,0.00000
21354.00000,262.68307,,,,3.48792,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21355.00000,201.09901,,,,2.93022,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21356.00000,278.45919,,,,4.10645,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21359.00000,243.39847,,,,3.52908,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21360.00000,174.17558,,,,2.65671,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21361.00000,208.99198,,,,3.01819,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21362.00000,120.16723,,,,1.50983,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21367.00000,241.42492,,,,2.63065,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21368.00000,290.28960,,,,3.52729,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21369.00000,215.61417,,,,2.82196,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21370.00000,197.62519,,,,2.30730,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21371.00000,184.53676,,,,2.41315,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21372.00000,179.64792,,,,1.73489,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21373.00000,320.60547,,,,3.75277,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21374.00000,300.57648,,,,4.08822,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21375.00000,176.48648,,,,1.82543,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21376.00000,191.76225,,,,2.15304,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21377.00000,208.90614,,,,2.29848,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21378.00000,93.09265,,,,1.17028,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21379.00000,320.31792,,,,4.38502,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21380.00000,212.68835,,,,2.25855,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21381.00000,192.86452,,,,1.91251,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21382.00000,288.94546,,,,3.01207,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21383.00000,265.14588,,,,3.02888,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21389.00000,19.18192,,,,4.37069,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21392.00000,187.26338,,,,2.02072,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21393.00000,277.41198,,,,3.32606,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21394.00000,249.06607,,,,2.73922,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21395.00000,243.06616,,,,3.27982,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21396.00000,239.14602,,,,2.70267,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21397.00000,211.51175,,,,2.61486,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21398.00000,255.16043,,,,2.92285,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21399.00000,238.55285,,,,2.91432,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21400.00000,149.47766,,,,1.41171,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21409.00000,780.92864,,,,186.70192,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21418.00000,215.33646,,,,5.82627,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21419.00000,257.79384,,,,5.77061,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21420.00000,201.91477,,,,5.11375,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21421.00000,228.07273,,,,3.27472,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21422.00000,291.17391,,,,4.01119,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21423.00000,225.09610,,,,3.13859,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21424.00000,67.07629,,,,1.42708,,,,8.00000,8.00000,8.00000,8.00000,0.00000
21425.00000,99.50731,,,,1.46195,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21426.00000,301.31061,,,,4.14772,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21427.00000,279.56615,,,,3.61254,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21428.00000,192.21295,,,,2.47022,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21432.00000,246.42774,,,,5.35557,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21440.00000,289.88691,,,,6.45001,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21441.00000,214.16855,,,,4.83048,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21442.00000,261.55942,,,,5.25262,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21447.00000,195.77529,,,,3.59434,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21448.00000,151.93361,,,,2.79215,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21449.00000,144.58255,,,,2.42520,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21450.00000,88.82542,,,,2.21720,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21451.00000,243.59773,,,,5.07470,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21452.00000,163.25749,,,,3.52622,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21453.00000,186.76109,,,,4.14752,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21454.00000,222.88660,,,,4.78229,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21455.00000,11.41064,,,,0.27572,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21456.00000,164.50345,,,,4.58905,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21457.00000,818.23982,,,,73.64280,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21458.00000,239.24852,,,,6.33640,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21460.00000,194.86805,,,,3.90024,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21461.00000,227.37077,,,,4.59195,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21462.00000,150.52058,,,,3.70194,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21463.00000,147.04504,,,,2.62328,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21472.00000,26.91221,,,,6.22716,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21478.00000,221.81123,,,,6.77456,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21486.00000,209.93296,,,,6.45986,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21487.00000,208.28017,,,,5.49892,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21488.00000,7.19224,,,,1.78387,,,,5.00000,5.00000,5.00000,5.00000,0.00000
21489.00000,246.82348,,,,6.72075,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21490.00000,203.47720,,,,4.86372,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21491.00000,199.98747,,,,4.17435,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21492.00000,181.80175,,,,3.96807,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21493.00000,163.59073,,,,3.68149,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21494.00000,204.00341,,,,5.12508,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21495.00000,252.87122,,,,5.54012,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21496.00000,236.18339,,,,5.26687,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21497.00000,256.92994,,,,7.75065,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21498.00000,99.24307,,,,2.17320,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21499.00000,233.09982,,,,5.23000,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21500.00000,210.91831,,,,5.14005,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21504.00000,230.93411,,,,4.87339,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21505.00000,291.99233,,,,7.90653,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21506.00000,271.71110,,,,6.56320,,,,1.00000,1.00000,1.00000,1.00000,1.00000
21507.00000,247.49417,,,,5.32561,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21508.00000,212.57890,,,,3.84818,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21509.00000,241.01627,,,,6.08012,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21510.00000,179.65868,,,,4.78016,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21511.00000,222.09384,,,,6.16011,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21512.00000,267.77189,,,,6.90964,,,,1.00000,1.00000,1.00000,1.00000,1.00000
21513.00000,317.39964,,,,8.69876,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21514.00000,272.28291,,,,5.31617,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21515.00000,290.99630,,,,8.55568,,,,1.00000,1.00000,1.00000,1.00000,1.00000
21516.00000,275.60725,,,,6.26353,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21517.00000,252.69968,,,,5.75498,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21518.00000,75.98830,,,,1.80869,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21519.00000,193.79230,,,,4.50033,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21520.00000,260.25419,,,,5.72489,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21521.00000,267.91933,,,,7.29269,,,,1.00000,1.00000,1.00000,1.00000,1.00000
21522.00000,228.64508,,,,5.26169,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21526.00000,232.59718,,,,5.15995,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21527.00000,303.50999,,,,6.86264,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21528.00000,248.67775,,,,5.22700,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21529.00000,223.43488,,,,5.25473,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21530.00000,230.02881,,,,6.43290,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21531.00000,298.22130,,,,7.65160,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21532.00000,173.99090,,,,3.52187,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21533.00000,262.79219,,,,6.47807,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21534.00000,288.91374,,,,8.97315,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21535.00000,208.82534,,,,4.49615,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21536.00000,262.99998,,,,8.38470,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21537.00000,250.24475,,,,5.32259,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21538.00000,277.22203,,,,5.57674,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21539.00000,283.49459,,,,7.84261,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21540.00000,260.56716,,,,6.25014,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21541.00000,234.49285,,,,6.69751,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21542.00000,263.30346,,,,7.50350,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21543.00000,302.37360,,,,8.07921,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21544.00000,298.57220,,,,9.53201,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21545.00000,267.01472,,,,6.89575,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21546.00000,286.59971,,,,7.47563,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21547.00000,267.17976,,,,5.55746,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21548.00000,288.55124,,,,8.09875,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21549.00000,296.67300,,,,7.08814,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21550.00000,216.70685,,,,4.94631,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21551.00000,270.79912,,,,7.73798,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21564.00000,232.07626,219.83048,196.81459,269.90760,8.74776,9.80015,10.58621,18.44720,1.00000,3.00000,5.00000,7.00000,0.00000
21565.00000,198.45763,157.30172,208.19236,98.21364,5.19020,4.31621,6.63589,3.92998,1.00000,3.00000,5.00000,7.00000,0.00000
21568.00000,215.03396,211.39085,227.53949,214.42826,7.69086,11.19904,10.87171,12.60974,1.00000,3.00000,5.00000,7.00000,0.00000
21569.00000,215.71578,292.43039,140.32870,213.51458,7.21164,12.00196,4.35060,8.93303,1.00000,3.00000,5.00000,7.00000,0.00000
21570.00000,253.04946,209.40316,300.51427,246.75851,7.78987,7.87261,16.14929,12.72853,1.00000,3.00000,5.00000,7.00000,0.00000
21571.00000,141.30722,232.50527,217.60129,224.97306,2.97192,7.65672,8.67158,9.79802,1.00000,3.00000,5.00000,7.00000,0.00000
21572.00000,196.06926,239.34829,277.64531,273.27954,3.72726,6.14912,8.52897,10.49861,1.00000,3.00000,5.00000,7.00000,0.00000
21573.00000,258.61984,273.73375,160.63577,258.44827,9.01687,10.74668,5.78210,12.29028,1.00000,3.00000,5.00000,7.00000,0.00000
