Shot #,T0 (eV),T1 (eV),T2 (eV),T3 (eV),Err. 0 (eV),Err. 1 (eV),Err. 2 (eV),Err. 3 (eV),t0 (ms),t1 (ms),t2 (ms),t3 (ms),Saturation detected
21540.00000,9.17518,,,,0.52979,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21541.00000,102.76128,,,,4.17172,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21542.00000,115.06367,,,,5.55960,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21543.00000,84.37652,,,,3.65330,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21544.00000,65.73697,,,,3.53083,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21545.00000,108.69964,,,,5.31833,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21546.00000,88.00014,,,,3.64596,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21547.00000,48.50380,,,,2.46287,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21548.00000,83.87274,,,,3.21600,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21549.00000,100.72160,,,,3.67311,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21550.00000,101.45035,,,,3.29310,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21551.00000,81.87885,,,,3.57258,,,,1.00000,1.00000,1.00000,1.00000,0.00000
21564.00000,75.19146,38.17358,24.05931,33.55266,1.57604,1.19816,0.62713,1.04775,1.00000,3.00000,5.00000,7.00000,0.00000
21565.00000,50.77925,52.68305,16.48053,42.95850,1.00349,1.36602,0.42571,1.15014,1.00000,3.00000,5.00000,7.00000,0.00000
21568.00000,58.20610,34.94818,22.36101,44.99745,1.47822,0.82290,0.48416,1.51608,1.00000,3.00000,5.00000,7.00000,0.00000
21569.00000,47.16413,39.56630,61.36238,83.07020,1.00446,1.07165,1.39711,1.82179,1.00000,3.00000,5.00000,7.00000,0.00000
21570.00000,53.11663,56.68288,62.35909,80.01712,1.01488,1.12178,1.28185,1.99168,1.00000,3.00000,5.00000,7.00000,0.00000
21571.00000,61.66913,65.29548,68.06932,110.97667,1.09012,1.22891,1.15919,3.51273,1.00000,3.00000,5.00000,7.00000,0.00000
21572.00000,81.46796,107.28531,151.14796,246.46011,1.01569,1.67561,3.45828,9.13171,1.00000,3.00000,5.00000,7.00000,0.00000
21573.00000,51.78186,29.71598,36.96978,22.92961,1.05362,0.74990,0.92235,0.67257,1.00000,3.00000,5.00000,7.00000,0.00000
21574.00000,46.46863,49.13251,21.34332,18.40110,1.09574,1.14923,0.57452,0.56312,1.00000,3.00000,5.00000,7.00000,0.00000
21575.00000,85.63180,50.11261,61.28058,40.58250,1.41470,1.02394,1.02917,1.25230,1.00000,3.00000,5.00000,7.00000,0.00000
21576.00000,33.47696,19.86598,29.88557,28.16919,0.74930,0.41126,0.73411,0.89523,1.00000,3.00000,5.00000,7.00000,0.00000
21577.00000,65.93410,69.19240,30.16888,77.85509,0.76499,1.53198,0.73491,1.43872,1.00000,3.00000,5.00000,7.00000,0.00000
21578.00000,36.26567,42.33382,34.25519,28.54851,0.72798,0.74672,0.81085,0.88604,1.00000,3.00000,5.00000,7.00000,0.00000
21579.00000,41.84852,42.24041,42.83970,34.91430,0.91706,1.13458,1.20352,1.04510,1.00000,3.00000,5.00000,7.00000,0.00000
21580.00000,49.33129,29.67613,31.08615,20.45255,1.44081,0.83526,0.76817,0.61304,1.00000,3.00000,5.00000,7.00000,0.00000
21581.00000,34.69882,15.32263,19.35448,24.67743,1.02428,0.35518,0.47026,0.74291,1.00000,3.00000,5.00000,7.00000,0.00000
21582.00000,90.56570,53.34356,75.59766,101.52144,1.14441,0.93781,1.57816,2.41665,1.00000,3.00000,5.00000,7.00000,0.00000
21583.00000,79.44233,62.12268,85.32738,125.12530,1.28145,1.00934,1.31854,3.55154,1.00000,3.00000,5.00000,7.00000,0.00000
21584.00000,60.89877,75.86798,123.26351,161.55131,0.68082,1.04863,2.46294,5.12861,1.00000,3.00000,5.00000,7.00000,0.00000
21587.00000,82.18622,62.53250,112.62527,170.95625,1.16791,0.96897,2.55029,4.80048,1.00000,3.00000,5.00000,7.00000,0.00000
21588.00000,71.59717,92.62745,114.70040,225.77542,1.00293,1.18414,2.25448,6.75624,1.00000,3.00000,5.00000,7.00000,0.00000
21589.00000,55.63188,51.43109,65.29034,81.06309,0.81918,0.99863,1.52967,2.05663,1.00000,3.00000,5.00000,7.00000,0.00000
21590.00000,64.49018,66.17267,88.39269,119.26317,0.85996,1.24225,1.69557,2.31479,1.00000,3.00000,5.00000,7.00000,0.00000
21591.00000,109.12991,119.07582,157.38023,248.05432,1.84406,1.96362,5.20556,12.71777,1.00000,3.00000,5.00000,7.00000,0.00000
21592.00000,102.90389,113.27214,144.88026,246.97172,1.59049,1.84954,3.55472,7.30132,1.00000,3.00000,5.00000,7.00000,0.00000
21593.00000,99.88252,98.53007,185.40996,227.62001,1.40288,1.83541,4.22317,9.36267,1.00000,3.00000,5.00000,7.00000,0.00000
21594.00000,66.41342,89.53106,89.64609,120.55273,1.05205,1.92232,1.65058,3.23951,1.00000,3.00000,5.00000,7.00000,0.00000
21595.00000,57.96510,47.51261,28.79190,54.37036,0.85026,0.87992,0.73023,1.29837,1.00000,3.00000,5.00000,7.00000,0.00000
21596.00000,85.11643,77.89448,131.15912,78.17278,1.11649,1.27876,2.46589,1.65645,1.00000,3.00000,5.00000,7.00000,0.00000
21597.00000,47.85850,63.93785,62.39020,72.54627,0.75155,1.18656,1.38796,1.86700,1.00000,3.00000,5.00000,7.00000,0.00000
21618.00000,,1.34786,,,,0.04801,,,1.00000,3.00000,5.00000,7.00000,1.00000
21619.00000,79.15946,75.26524,75.63604,142.96106,1.06817,1.22456,1.14244,2.93992,1.00000,3.00000,5.00000,7.00000,0.00000
21620.00000,70.76419,101.99311,155.73597,216.34076,1.09393,1.91055,3.92672,7.35459,5.00000,7.00000,9.00000,11.00000,0.00000
21622.00000,37.84603,75.39278,106.04695,147.54700,0.71219,1.17831,1.95487,3.71336,5.00000,7.00000,9.00000,11.00000,0.00000
21623.00000,136.27186,180.98589,170.93357,257.33103,3.54535,7.17569,13.80520,24.05410,5.00000,7.00000,9.00000,11.00000,0.00000
21624.00000,67.10837,121.87460,175.28568,185.13925,0.64915,1.58610,3.95267,5.24027,5.00000,7.00000,9.00000,11.00000,0.00000
21625.00000,40.00857,51.34376,66.70834,91.84643,0.61556,0.68298,1.24443,3.70399,9.00000,11.00000,13.00000,15.00000,0.00000
21626.00000,65.20859,92.70516,200.78561,162.17471,0.55874,1.05073,4.01763,4.29831,5.00000,7.00000,9.00000,11.00000,0.00000
21627.00000,169.75626,170.14047,,,3.20523,5.46751,,,11.00000,13.00000,15.00000,17.00000,0.00000
21628.00000,199.90133,134.11103,,,4.74426,6.54460,,,11.00000,13.00000,15.00000,17.00000,0.00000
21631.00000,72.32007,112.01144,155.34484,173.14504,0.76130,1.25447,3.41768,3.67648,5.00000,7.00000,9.00000,11.00000,0.00000
21632.00000,4.77849,3.19731,,,0.07385,0.11856,,,5.00000,7.00000,9.00000,11.00000,0.00000
21633.00000,127.44478,141.15569,193.56313,195.49573,1.56049,2.12138,4.27860,4.84469,5.00000,7.00000,9.00000,11.00000,0.00000
21634.00000,44.34325,129.34873,218.09614,198.41351,0.49179,1.69523,4.78884,5.00658,5.00000,7.00000,9.00000,11.00000,0.00000
21635.00000,17.51665,38.43428,60.06140,101.16142,0.21498,0.62823,0.88112,1.78951,5.00000,7.00000,9.00000,11.00000,0.00000
21636.00000,38.75257,53.54811,42.84190,57.13047,0.49393,0.71213,0.62286,0.93036,5.00000,7.00000,9.00000,11.00000,0.00000
21637.00000,83.58610,69.73622,60.46845,66.26721,0.64242,0.79183,0.74011,0.83932,5.00000,34366.74000,34368.74000,34370.74000,0.00000
21638.00000,24.55546,44.16707,8.38611,19.23154,0.32997,0.68325,0.13678,0.39406,5.00000,7.00000,9.00000,11.00000,0.00000
21639.00000,42.65192,16.14961,16.62473,13.26646,0.63537,0.23423,0.26141,0.21727,5.00000,7.00000,9.00000,11.00000,0.00000
21640.00000,21.06982,26.41521,12.60396,33.98856,0.28451,0.39394,0.17760,0.63579,5.00000,7.00000,9.00000,11.00000,0.00000
21641.00000,61.67663,85.63111,31.12821,79.47405,0.52217,0.92082,0.43551,0.99592,5.00000,7.00000,9.00000,11.00000,0.00000
21642.00000,35.13440,84.15373,34.10168,39.22787,0.42370,0.95477,0.48521,0.59681,5.00000,7.00000,9.00000,11.00000,0.00000
21643.00000,56.70791,81.42000,38.97579,47.33731,0.52654,0.81527,0.54951,0.66842,5.00000,7.00000,9.00000,11.00000,0.00000
21644.00000,43.59188,18.47173,15.49615,22.10072,0.79920,0.22794,0.21052,0.39062,5.00000,7.00000,9.00000,11.00000,0.00000
21645.00000,53.33716,82.56243,58.62767,50.57831,0.44766,0.87834,0.62614,0.68522,5.00000,7.00000,9.00000,11.00000,0.00000
21646.00000,38.61916,66.53334,62.67819,27.45817,0.62307,0.88845,0.96890,0.48069,5.00000,7.00000,9.00000,11.00000,0.00000
21647.00000,11.15392,24.17254,23.63573,16.14262,0.17389,0.38449,0.37239,0.36695,5.00000,7.00000,9.00000,11.00000,0.00000
21648.00000,24.99972,52.93474,25.56823,53.15586,0.34947,0.73802,0.42882,0.79951,5.00000,7.00000,9.00000,11.00000,0.00000
21649.00000,49.53526,27.61383,26.24195,18.40268,0.58944,0.41074,0.40755,0.35002,5.00000,7.00000,9.00000,11.00000,0.00000
21650.00000,25.59599,57.53817,46.99818,40.29952,0.35987,0.74118,0.61175,0.71160,5.00000,7.00000,9.00000,11.00000,0.00000
21651.00000,39.22265,82.75603,58.47360,47.45537,0.46106,1.15909,0.56155,0.78142,5.00000,7.00000,9.00000,11.00000,0.00000
21652.00000,32.42399,37.49475,27.16360,24.53104,0.55444,0.41583,0.51894,0.50552,5.00000,7.00000,9.00000,11.00000,0.00000
21655.00000,50.28512,52.99260,115.08125,80.30187,0.51738,0.67206,1.19105,0.91103,5.00000,7.00000,9.00000,11.00000,0.00000
21656.00000,47.10047,47.36642,38.40703,54.47024,0.49808,0.57124,0.50569,0.73429,5.00000,7.00000,9.00000,11.00000,0.00000
21657.00000,76.20390,96.38172,35.16292,51.94205,0.88627,1.02340,0.57274,0.81275,5.00000,7.00000,9.00000,11.00000,0.00000
21658.00000,55.52653,99.06530,57.09745,54.40227,0.48419,0.92754,0.62682,0.70485,5.00000,7.00000,9.00000,11.00000,0.00000
21659.00000,45.16560,121.57411,40.02157,34.02800,0.49398,1.90558,0.48636,0.62104,5.00000,7.00000,9.00000,11.00000,0.00000
21660.00000,17.85315,13.21494,18.42458,42.31684,0.21499,0.15859,0.22750,0.78785,5.00000,7.00000,9.00000,11.00000,0.00000
21661.00000,56.38944,41.47860,93.08133,25.91118,0.74160,0.47616,1.40767,0.48686,5.00000,7.00000,9.00000,11.00000,0.00000
21662.00000,17.31385,49.00980,20.16034,10.11202,0.20799,0.85824,0.36879,0.20429,5.00000,7.00000,9.00000,11.00000,0.00000
21672.00000,1.00528,,,,0.04358,,,,1.00000,3.00000,5.00000,7.00000,1.00000
21673.00000,,0.54043,,,,0.01438,,,1.00000,3.00000,5.00000,7.00000,1.00000
21674.00000,,0.57968,,,,0.01303,,,1.00000,3.00000,5.00000,7.00000,1.00000
21675.00000,,0.67259,,,,0.01541,,,1.00000,3.00000,5.00000,7.00000,1.00000
21676.00000,,0.92860,,,,0.01192,,,1.00000,3.00000,5.00000,7.00000,1.00000
21677.00000,,0.96194,,,,0.01678,,,1.00000,3.00000,5.00000,7.00000,1.00000
21678.00000,,0.78913,,,,0.01175,,,1.00000,3.00000,5.00000,7.00000,1.00000
21679.00000,4.83020,1.03065,,,0.04948,0.01366,,,1.00000,3.00000,5.00000,7.00000,1.00000
21680.00000,11.37061,1.26256,,,0.12062,0.01811,,,1.00000,3.00000,5.00000,7.00000,1.00000
21681.00000,4.25066,0.99284,,,0.03850,0.01436,,,1.00000,3.00000,5.00000,7.00000,1.00000
21682.00000,12.21781,1.02411,,,0.14636,0.01694,,,1.00000,3.00000,5.00000,7.00000,0.00000
21683.00000,,1.29937,,,,0.01545,,,1.00000,3.00000,5.00000,7.00000,1.00000
21684.00000,30.08337,3.36625,,,0.54692,0.05636,,,1.00000,3.00000,5.00000,7.00000,0.00000
21685.00000,10.25137,1.47082,,,0.11935,0.01922,,,1.00000,3.00000,5.00000,7.00000,0.00000
21686.00000,5.84736,1.84847,,,0.07900,0.02452,,,1.00000,3.00000,5.00000,7.00000,0.00000
21687.00000,13.54547,3.03727,,,0.15169,0.05062,,,1.00000,3.00000,5.00000,7.00000,0.00000
21688.00000,31.90714,2.85684,0.78849,,0.52711,0.03954,0.03935,,1.00000,3.00000,5.00000,7.00000,0.00000
21689.00000,10.39619,2.16131,,9210.25743,0.10267,0.02861,,17760.07512,1.00000,3.00000,5.00000,7.00000,0.00000
21690.00000,7.00331,2.38400,,,0.04815,0.03638,,,1.00000,3.00000,5.00000,7.00000,1.00000
21691.00000,16.55269,3.34195,1.65502,,0.18111,0.05109,0.02840,,1.00000,3.00000,5.00000,7.00000,0.00000
21692.00000,24.57142,3.94613,1.29426,,0.33988,0.05598,0.03078,,1.00000,3.00000,5.00000,7.00000,0.00000
21693.00000,22.43239,2.56438,1.29551,,0.28202,0.03406,0.02896,,1.00000,3.00000,5.00000,7.00000,0.00000
21694.00000,14.33976,6.42049,1.99822,,0.16923,0.07248,0.04664,,1.00000,3.00000,5.00000,7.00000,0.00000
21695.00000,66.15221,6.34430,2.05630,,0.94640,0.09638,0.03945,,1.00000,3.00000,5.00000,7.00000,0.00000
21696.00000,107.39059,56.04582,76.77424,18.21566,1.37633,0.88029,0.97147,0.32156,1.00000,3.00000,5.00000,7.00000,0.00000
21699.00000,27.77363,17.23376,3.95099,10.84336,0.35021,0.20537,0.04206,0.32292,1.00000,3.00000,5.00000,7.00000,0.00000
21702.00000,62.34177,19.30249,3.46453,2.74179,0.59349,0.23618,0.03819,0.11491,1.00000,3.00000,5.00000,7.00000,0.00000
21703.00000,64.08458,3.21616,3.91617,,0.69069,0.04054,0.05373,,1.00000,3.00000,5.00000,7.00000,0.00000
21704.00000,76.37669,43.67298,11.25559,7.18694,0.95027,0.66468,0.16575,0.11872,1.00000,3.00000,5.00000,7.00000,0.00000
21705.00000,139.64489,49.41687,38.68991,10.77084,1.67414,0.72850,0.54553,0.16879,1.00000,3.00000,5.00000,7.00000,0.00000
21706.00000,86.52685,40.91481,16.93247,9.45618,1.05543,0.55327,0.19910,0.17017,1.00000,3.00000,5.00000,7.00000,0.00000
21708.00000,,4.93880,0.83394,,,0.06329,0.02593,,1.00000,3.00000,5.00000,7.00000,1.00000
21709.00000,35.57283,5.13966,1.13383,,0.71612,0.04891,0.02482,,1.00000,3.00000,5.00000,7.00000,1.00000
21710.00000,61.69432,6.82523,0.97241,,1.75535,0.06886,0.03177,,1.00000,3.00000,5.00000,7.00000,1.00000
21711.00000,61.11510,6.56493,1.41559,,1.67385,0.06688,0.02418,,1.00000,3.00000,5.00000,7.00000,1.00000
21712.00000,,4.52922,1.63859,,,0.04284,0.02644,,1.00000,3.00000,5.00000,7.00000,1.00000
21713.00000,24.54198,8.49559,2.02689,,0.34751,0.08735,0.04154,,1.00000,3.00000,5.00000,7.00000,0.00000
21715.00000,79.50625,10.53622,2.45571,,3.08337,0.10101,0.05173,,1.00000,3.00000,5.00000,7.00000,1.00000
21716.00000,74.20734,9.35304,2.31482,,2.67671,0.11425,0.03942,,1.00000,3.00000,5.00000,7.00000,1.00000
21717.00000,39.56178,8.82931,1.45520,,0.76332,0.09908,0.02406,,1.00000,3.00000,5.00000,7.00000,1.00000
21718.00000,74.46920,11.63647,2.26358,,2.80484,0.09616,0.03451,,1.00000,3.00000,5.00000,7.00000,1.00000
21719.00000,36.62205,7.80279,0.90300,,0.74967,0.07784,0.04185,,1.00000,3.00000,5.00000,7.00000,1.00000
21720.00000,178.79429,9.76372,3.73989,,16.87248,0.08418,0.05555,,1.00000,3.00000,5.00000,7.00000,1.00000
21721.00000,74.39837,2.95058,1.73249,,2.59900,0.04647,0.02835,,1.00000,3.00000,5.00000,7.00000,1.00000
21722.00000,64.65248,5.20472,0.84086,,1.93539,0.05226,0.01998,,1.00000,3.00000,5.00000,7.00000,1.00000
21723.00000,,2.72319,0.88097,,,0.03326,0.01677,,1.00000,3.00000,5.00000,7.00000,1.00000
21724.00000,45.97053,6.31448,1.44053,,1.20993,0.07073,0.02392,,1.00000,3.00000,5.00000,7.00000,1.00000
21725.00000,22.34780,8.63619,1.54755,,0.28453,0.08512,0.02362,,1.00000,3.00000,5.00000,7.00000,0.00000
21726.00000,70.49889,4.89532,1.76939,,2.45328,0.04170,0.02378,,1.00000,3.00000,5.00000,7.00000,1.00000
21727.00000,33.18257,6.37340,1.14650,,0.54622,0.07118,0.01751,,1.00000,3.00000,5.00000,7.00000,1.00000
21728.00000,45.24405,7.14835,2.07680,,0.90381,0.05319,0.03446,,1.00000,3.00000,5.00000,7.00000,1.00000
21729.00000,84.47991,10.57707,2.85800,,1.56696,0.10740,0.04785,,1.00000,3.00000,5.00000,7.00000,0.00000
21730.00000,88.53407,19.65043,2.35422,,4.00402,0.25797,0.02988,,1.00000,3.00000,5.00000,7.00000,1.00000
21731.00000,123.98540,22.24653,3.00255,,7.91107,0.30163,0.04272,,1.00000,3.00000,5.00000,7.00000,1.00000
21736.00000,16.98832,2.19351,,,0.19322,0.02555,,,1.00000,3.00000,5.00000,7.00000,0.00000
21737.00000,60.23616,5.50060,1.32241,,1.90736,0.05344,0.01889,,1.00000,3.00000,5.00000,7.00000,1.00000
21738.00000,50.03511,30.46094,4.21809,,1.09160,0.52874,0.04309,,1.00000,3.00000,5.00000,7.00000,1.00000
21739.00000,132.52270,12.38582,3.71941,,7.61430,0.13924,0.04389,,1.00000,3.00000,5.00000,7.00000,1.00000
21740.00000,73.26665,40.80395,3.62645,,2.53262,0.88674,0.04579,,1.00000,3.00000,5.00000,7.00000,1.00000
21741.00000,111.48121,22.02010,2.79842,,5.50693,0.27963,0.04193,,1.00000,3.00000,5.00000,7.00000,1.00000
21742.00000,103.95800,10.79664,3.74780,,5.28599,0.09829,0.05422,,1.00000,3.00000,5.00000,7.00000,1.00000
21743.00000,113.82532,,2.94812,,6.42169,,0.04659,,1.00000,3.00000,5.00000,7.00000,1.00000
21744.00000,96.25393,50.90421,3.22855,,1.26237,1.04336,0.04405,,1.00000,3.00000,5.00000,7.00000,0.00000
21745.00000,149.73594,3.96315,2.56975,,10.91487,0.03274,0.04441,,1.00000,3.00000,5.00000,7.00000,1.00000
21746.00000,195.61212,29.43243,3.26189,,19.53093,0.43439,0.04580,,1.00000,3.00000,5.00000,7.00000,1.00000
21747.00000,135.11627,16.56144,2.08849,,1.35448,0.23217,0.03021,,1.00000,3.00000,5.00000,7.00000,0.00000
21750.00000,176.71604,117.11372,80.77925,60.02713,2.47829,1.94847,1.66269,1.07206,1.00000,3.00000,5.00000,7.00000,0.00000
21751.00000,189.45345,108.52313,88.83540,66.68892,3.14970,1.94440,1.47942,1.19773,1.00000,3.00000,5.00000,7.00000,0.00000
21752.00000,169.52627,165.23079,127.87328,40.41609,2.68352,2.61572,1.77521,0.89281,1.00000,3.00000,5.00000,7.00000,0.00000
21753.00000,92.25976,107.94372,3.10416,1.78714,4.06300,1.75213,0.04641,0.03009,1.00000,3.00000,5.00000,7.00000,1.00000
21754.00000,135.39380,22.24834,2.21812,,8.95716,0.30582,0.02882,,1.00000,3.00000,5.00000,7.00000,1.00000
21755.00000,142.40826,23.85222,3.96222,0.77285,2.57338,0.31287,0.04684,0.02137,1.00000,3.00000,5.00000,7.00000,1.00000
21756.00000,105.71270,17.65028,3.04413,,5.48479,0.19915,0.04369,,1.00000,3.00000,5.00000,7.00000,1.00000
21757.00000,139.74279,22.51578,3.70588,,1.51922,0.29033,0.05058,,1.00000,3.00000,5.00000,7.00000,0.00000
21758.00000,107.69207,17.25724,4.53399,,1.47966,0.20510,0.07469,,1.00000,3.00000,5.00000,7.00000,0.00000
21759.00000,96.92285,23.14441,3.58540,,4.25246,0.30892,0.04365,,1.00000,3.00000,5.00000,7.00000,1.00000
21760.00000,,7.99082,2.12837,,,0.09662,0.05498,,1.00000,3.00000,5.00000,7.00000,1.00000
21761.00000,134.88252,,5.81300,1.52832,1.67729,,0.06755,0.03077,1.00000,3.00000,5.00000,7.00000,1.00000
21762.00000,133.04976,82.15001,4.86222,1.91912,8.61155,1.00290,0.05307,0.04704,1.00000,3.00000,5.00000,7.00000,1.00000
21763.00000,51.21910,16.96367,7.93438,1.53157,1.28541,0.18926,0.06600,0.04717,1.00000,3.00000,5.00000,7.00000,1.00000
21764.00000,90.80240,24.06236,10.45331,3.24354,1.14733,0.33687,0.09850,0.06977,1.00000,3.00000,5.00000,7.00000,0.00000
21765.00000,66.16822,10.30534,2.03219,,1.03152,0.11279,0.03405,,1.00000,3.00000,5.00000,7.00000,0.00000
21766.00000,78.64759,7.50034,2.23077,,2.80292,0.05909,0.03098,,1.00000,3.00000,5.00000,7.00000,1.00000
21767.00000,92.99311,4.21119,2.17223,,4.00877,0.03087,0.02802,,1.00000,3.00000,5.00000,7.00000,1.00000
21768.00000,60.87053,16.86509,2.51515,,1.01896,0.18130,0.03767,,1.00000,3.00000,5.00000,7.00000,1.00000
21769.00000,162.63209,42.88172,3.73387,0.93205,11.83337,0.76300,0.05508,0.01843,1.00000,3.00000,5.00000,7.00000,1.00000
21770.00000,125.65342,39.73872,5.06701,,8.01940,0.80110,0.06256,,1.00000,3.00000,5.00000,7.00000,1.00000
21771.00000,62.35032,11.46748,3.49889,,1.74015,0.13171,0.05342,,1.00000,3.00000,5.00000,7.00000,1.00000
21772.00000,164.72032,11.57335,3.24391,,2.20053,0.11678,0.04711,,1.00000,3.00000,5.00000,7.00000,0.00000
21773.00000,95.53747,15.98699,3.19232,,4.04313,0.23110,0.04359,,1.00000,3.00000,5.00000,7.00000,1.00000
21774.00000,93.69642,11.62771,3.32363,,3.92031,0.10862,0.04818,,1.00000,3.00000,5.00000,7.00000,1.00000
21775.00000,107.55974,30.91689,4.53066,,5.49900,0.47364,0.05279,,1.00000,3.00000,5.00000,7.00000,1.00000
21776.00000,134.29778,5.61095,2.91358,,8.09584,0.03897,0.04500,,1.00000,3.00000,5.00000,7.00000,1.00000
21777.00000,84.12110,7.56910,3.53108,,1.13941,0.05830,0.04493,,1.00000,3.00000,5.00000,7.00000,1.00000
21778.00000,86.63028,25.26905,3.30398,,3.72236,0.39898,0.04970,,1.00000,3.00000,5.00000,7.00000,1.00000
21779.00000,155.20686,16.17953,3.94827,,2.32892,0.17662,0.04440,,1.00000,3.00000,5.00000,7.00000,0.00000
21780.00000,120.67431,13.10732,3.30712,,1.43340,0.13576,0.05407,,1.00000,3.00000,5.00000,7.00000,1.00000
21781.00000,61.61033,20.21738,2.85369,,1.22746,0.23109,0.03994,,1.00000,3.00000,5.00000,7.00000,0.00000
21782.00000,129.97706,6.25278,3.89082,,8.68586,0.05566,0.04179,,1.00000,3.00000,5.00000,7.00000,1.00000
21783.00000,182.41312,6.41610,4.01683,,15.24833,0.03968,0.05515,,1.00000,3.00000,5.00000,7.00000,1.00000
21784.00000,150.98065,17.22635,2.88845,,1.91152,0.18877,0.04122,,1.00000,3.00000,5.00000,7.00000,1.00000
21785.00000,88.92120,24.77144,2.54478,,3.71138,0.37687,0.03739,,1.00000,3.00000,5.00000,7.00000,1.00000
21790.00000,177.27867,110.77215,62.05929,142.54755,3.23917,1.55955,1.38897,2.27853,1.00000,3.00000,5.00000,7.00000,0.00000
21791.00000,114.07151,77.95850,73.62094,57.35241,1.85170,2.41523,1.62497,1.80819,1.00000,3.00000,5.00000,7.00000,0.00000
21792.00000,96.81839,85.79857,104.61991,111.86645,1.60365,1.16765,1.39687,2.45970,1.00000,3.00000,5.00000,7.00000,0.00000
21793.00000,33.60823,29.44931,31.67211,50.66754,0.57373,0.44768,0.56273,1.19250,1.00000,3.00000,5.00000,7.00000,0.00000
21794.00000,164.27194,112.95575,4.53538,1.97590,13.79684,1.73381,0.05528,0.03876,1.00000,3.00000,5.00000,7.00000,1.00000
21795.00000,250.69010,29.33491,4.26467,,29.99657,0.48840,0.04812,,1.00000,3.00000,5.00000,7.00000,1.00000
21796.00000,0.76326,,,,0.00828,,,,1.00000,3.00000,5.00000,7.00000,0.00000
21797.00000,0.97954,,,,0.01056,,,,1.00000,3.00000,5.00000,7.00000,0.00000
21799.00000,0.52371,,,,0.01405,,,,1.00000,3.00000,5.00000,7.00000,0.00000
21800.00000,3.36909,0.69746,,,0.05411,0.02232,,,1.00000,3.00000,5.00000,7.00000,0.00000
21801.00000,2.44974,,,,0.05004,,,,1.00000,3.00000,5.00000,7.00000,1.00000
21802.00000,1.79474,,,,0.02305,,,,1.00000,3.00000,5.00000,7.00000,0.00000
21803.00000,2.09391,,,,0.02821,,,,1.00000,3.00000,5.00000,7.00000,0.00000
21804.00000,11.67647,,,,0.15380,,,,1.00000,3.00000,5.00000,7.00000,0.00000
21805.00000,1.23186,,,,0.02121,,,,1.00000,3.00000,5.00000,7.00000,1.00000
21806.00000,45.59190,7.96546,6.45814,,0.80750,0.08947,0.16980,,1.00000,3.00000,5.00000,7.00000,0.00000
21807.00000,92.95833,59.16878,5.78049,6.10620,1.30845,0.97232,0.09621,0.08513,1.00000,34362.74000,34364.74000,34366.74000,0.00000
22050.00000,17.50967,8.01722,2.01748,,0.19355,0.07396,0.04184,,1.00000,3.00000,5.00000,7.00000,0.00000
22051.00000,99.89271,37.37638,8.98926,1.78677,1.45555,0.68396,0.21365,0.05611,1.00000,3.00000,5.00000,7.00000,0.00000
22052.00000,106.50881,36.69065,15.22614,3.70041,1.16566,0.64665,0.22625,0.08352,1.00000,3.00000,5.00000,7.00000,0.00000
22053.00000,93.57546,14.72377,7.90487,2.11199,0.94515,0.14370,0.12538,0.06437,1.00000,3.00000,5.00000,7.00000,1.00000
22054.00000,77.68134,8.79019,4.57148,,1.28483,0.08873,0.09191,,1.00000,3.00000,5.00000,7.00000,0.00000
22055.00000,37.08811,7.66135,4.77957,,0.54262,0.08112,0.08346,,1.00000,3.00000,5.00000,7.00000,0.00000
22056.00000,146.61933,35.14001,31.37412,3.92307,1.73704,0.60188,0.62649,0.11529,1.00000,3.00000,5.00000,7.00000,0.00000
22057.00000,97.50638,43.21629,14.01544,3.72825,1.22061,0.79499,0.16766,0.22223,1.00000,3.00000,5.00000,7.00000,0.00000
22058.00000,58.15954,19.91934,14.64435,7.67455,1.19771,0.31351,0.19856,0.11398,1.00000,3.00000,5.00000,7.00000,0.00000
22059.00000,38.77244,28.58217,6.94894,2.37950,0.62409,0.48592,0.10171,0.07568,1.00000,3.00000,5.00000,7.00000,0.00000
22060.00000,48.62623,28.22226,17.43335,4.75718,0.58011,0.47778,0.26787,0.10899,1.00000,3.00000,5.00000,7.00000,0.00000
22061.00000,74.24851,57.39396,12.07173,6.05180,0.91003,0.96196,0.21395,0.22584,1.00000,3.00000,5.00000,7.00000,0.00000
22062.00000,28.88144,7.67429,6.88716,,0.42810,0.10275,0.06773,,1.00000,3.00000,5.00000,7.00000,0.00000
22063.00000,51.09351,51.94034,5.14532,6.49348,0.70691,1.08552,0.18978,0.20918,1.00000,3.00000,5.00000,7.00000,0.00000
22064.00000,64.89706,6.28484,3.93760,,0.60592,0.07606,0.08040,,1.00000,3.00000,5.00000,7.00000,0.00000
22065.00000,53.01996,21.59804,12.09567,4.12346,0.74594,0.31597,0.27209,0.13741,1.00000,3.00000,5.00000,7.00000,0.00000
